report	501	27.276-41.154	142.665-157.847	55.269-80.930
report	502	46.639-65.283	138.596-162.905	50.135-71.650
report	503	44.352-50.314	123.102-171.425	65.196-90.118
report	504	36.056-50.673	154.058-197.476	61.208-81.789
report	505	27.882-41.296	130.403-198.516	51.166-77.755
report	506	20.477-32.896	135.255-212.968	75.545-98.541
report	507	24.135-37.170	140.192-169.971	55.133-82.274
report	508	61.746-79.551	131.043-179.878	50.249-75.463
report	509	19.579-24.186	135.577-198.546	67.118-91.525
report	510	34.863-49.817	118.465-182.952	63.404-85.154
report	511	18.089-20.536	146.539-172.390	47.051-59.267
report	512	33.590-53.051	139.156-224.406	56.808-89.941
report	513	41.240-52.630	122.384-202.692	69.229-101.338
report	514	50.270-60.541	141.223-184.409	47.510-55.464
report	515	26.655-37.900	127.315-146.886	46.673-59.419
report	516	38.172-50.868	148.139-190.905	53.665-62.701
report	517	15.114-18.143	138.912-161.449	39.288-63.111
report	518	47.327-65.112	121.119-148.476	58.386-86.524
report	519	37.806-45.621	106.426-170.820	64.412-74.351
report	520	39.319-49.178	145.852-220.399	72.902-89.744
report	521	30.430-35.091	158.641-185.614	58.034-84.541
report	522	42.304-51.853	134.107-201.182	82.609-114.538
report	523	31.082-36.896	175.326-206.676	74.055-93.119
report	524	35.054-51.061	107.603-164.104	59.942-75.938
report	525	28.452-37.685	147.279-195.948	47.229-70.867
report	526	35.519-48.758	137.647-164.480	59.925-82.239
report	527	35.363-51.234	138.254-193.591	56.266-85.168
report	528	31.298-36.508	132.394-204.182	63.450-101.963
report	529	43.195-51.720	147.235-170.464	45.456-63.310
report	530	39.567-46.469	122.845-171.715	51.439-70.964
report	531	34.786-47.931	134.608-190.463	43.342-67.059
report	532	37.224-47.595	155.359-177.451	42.799-58.054
report	533	47.442-78.890	135.875-205.301	59.593-73.144
report	534	14.250-18.074	144.022-198.186	95.398-107.603
report	535	42.908-57.482	129.649-202.127	59.579-80.760
report	536	55.086-69.436	118.545-167.655	60.751-84.160
report	537	36.672-57.810	147.927-195.749	57.463-88.974
report	538	21.242-32.127	145.256-163.405	61.695-74.947
report	539	53.620-59.283	132.802-205.971	43.569-62.187
report	540	24.334-37.002	168.697-190.118	62.148-75.968
report	541	44.353-61.875	154.166-173.924	61.172-69.798
report	542	24.642-28.601	155.024-178.785	53.371-75.970
report	543	54.791-67.953	137.809-177.761	57.662-69.696
report	544	35.118-56.036	113.058-142.301	73.732-90.090
report	545	27.501-44.895	124.599-149.343	52.855-66.486
report	546	43.451-59.224	135.292-173.464	59.739-97.741
report	547	25.391-36.468	125.634-171.651	50.674-71.066
report	548	32.029-52.940	143.806-181.575	78.519-88.177
report	549	12.501-20.518	152.987-207.317	93.468-119.079
report	550	36.826-47.112	149.449-187.398	69.434-113.274
report	551	44.323-54.491	160.446-180.969	83.886-117.450
report	552	19.364-23.541	122.218-195.358	53.457-69.943
report	553	37.032-53.774	111.400-176.257	48.618-61.553
report	554	26.436-43.637	132.038-186.321	44.301-63.539
report	555	47.999-65.681	163.324-206.744	62.620-76.423
report	556	51.288-58.488	134.936-167.041	70.168-88.479
report	557	38.702-53.263	142.661-195.858	63.921-87.937
report	558	47.474-55.985	115.923-173.204	55.068-90.322
report	559	25.402-41.568	121.159-147.873	59.576-67.572
report	560	29.570-44.923	95.611-157.987	58.734-67.929
report	561	35.326-48.543	122.636-189.702	70.681-85.331
report	562	41.029-66.710	152.012-175.640	57.476-82.285
report	563	54.143-64.605	128.346-170.216	73.212-98.600
report	564	51.719-65.555	137.675-195.187	53.480-85.647
report	565	31.010-34.524	107.588-159.564	64.560-80.421
report	566	55.997-83.796	142.852-163.189	46.966-56.717
report	567	36.244-55.336	172.061-194.894	44.072-59.303
report	568	40.414-50.568	124.671-188.056	45.673-60.848
report	569	49.038-59.145	125.990-144.956	52.153-78.241
report	570	41.209-47.961	135.712-194.638	79.310-111.665
report	571	44.998-68.411	131.332-169.318	45.283-65.182
report	572	38.323-44.993	132.322-208.544	54.591-64.490
report	573	44.128-68.904	147.253-179.365	77.980-99.172
report	574	35.424-50.793	149.722-188.382	36.565-47.331
report	575	44.893-66.214	97.496-142.623	55.334-84.527
report	576	38.119-47.411	149.797-169.440	51.868-58.056
report	577	24.792-29.384	154.055-182.164	62.817-92.933
report	578	28.417-34.286	131.890-211.848	62.147-87.264
report	579	18.707-29.047	145.515-198.962	61.094-90.588
report	580	21.042-24.825	125.028-162.493	67.148-97.392
report	581	36.703-41.766	123.448-186.782	52.784-70.043
report	582	34.747-45.867	133.312-172.399	48.038-69.513
report	583	19.120-28.882	154.189-175.893	59.228-88.602
report	584	42.793-50.558	109.680-162.509	53.530-69.530
report	585	33.435-40.561	135.902-188.547	77.625-100.207
report	586	33.347-39.370	116.733-189.850	53.519-83.295
report	587	18.586-22.405	129.177-163.400	43.851-72.211
report	588	15.922-23.782	145.638-174.992	69.939-114.765
report	589	27.615-45.418	146.266-184.512	71.670-91.983
report	590	26.101-31.521	145.612-182.157	103.887-150.104
report	591	14.842-20.637	124.409-168.634	44.493-73.535
report	592	17.876-22.821	127.624-147.115	56.209-85.056
report	593	58.119-80.362	167.065-193.493	68.619-87.561
report	594	20.593-28.903	166.201-197.842	71.667-85.318
report	595	38.460-55.056	123.432-190.729	58.368-76.298
report	596	59.784-82.317	145.055-207.497	91.178-115.065
report	597	34.635-54.978	140.343-225.278	79.546-97.732
report	598	36.379-56.391	106.770-163.793	65.522-77.182
report	599	36.646-51.439	140.991-213.628	49.491-59.236
report	600	39.523-55.129	147.657-221.638	66.784-106.980
report	601	17.933-29.852	145.421-212.316	54.621-78.973
report	602	45.488-61.896	165.519-232.627	55.935-93.053
report	603	59.891-85.390	126.858-201.603	48.845-67.501
report	604	33.388-54.422	150.591-173.819	67.097-98.909
report	605	39.255-63.048	150.106-170.275	57.939-88.029
report	606	59.283-85.269	164.763-211.309	61.408-98.264
report	607	22.477-27.500	119.622-181.744	74.239-90.915
report	608	48.095-77.322	140.082-165.949	49.537-64.705
report	609	35.558-49.717	144.983-201.940	59.098-71.604
report	610	28.212-43.801	126.558-191.986	70.205-107.182
report	611	35.439-50.350	145.325-184.964	57.738-67.738
report	612	41.896-53.312	145.880-173.114	64.180-79.015
report	613	32.264-47.493	129.117-203.703	76.922-90.204
report	614	34.296-46.870	139.281-195.654	77.071-104.163
report	615	54.322-74.275	145.844-209.212	62.798-90.176
report	616	10.164-14.826	107.413-161.663	48.436-75.876
report	617	32.318-44.130	148.019-179.162	77.969-90.310
report	618	36.387-47.476	129.921-210.836	76.918-94.274
report	619	42.874-52.919	139.879-200.552	76.428-97.147
report	620	38.326-49.889	180.311-204.980	84.176-98.284
report	621	27.891-31.584	164.539-192.395	67.255-76.558
report	622	42.137-54.204	162.619-210.054	56.923-86.579
report	623	46.650-58.132	156.923-187.094	56.505-88.897
report	624	41.569-47.311	149.725-208.940	93.874-117.055
report	625	46.998-70.435	155.228-217.262	84.858-104.550
report	626	31.257-47.118	154.632-194.104	59.927-82.632
report	627	33.198-49.180	133.814-188.046	59.623-92.810
report	628	27.437-38.012	131.428-208.849	72.065-82.556
report	629	59.261-70.415	136.414-172.950	48.328-69.650
report	630	29.453-44.888	163.570-206.511	57.274-68.931
report	631	37.454-60.131	129.211-162.811	48.683-63.303
report	632	51.896-68.610	126.934-186.499	61.703-68.348
report	633	25.513-34.446	152.025-218.176	56.146-81.922
report	634	38.888-64.205	172.143-218.885	58.948-92.213
report	635	38.670-51.353	128.362-173.385	72.074-81.844
report	636	60.914-94.823	141.324-189.662	87.558-114.128
report	637	39.104-47.855	129.286-201.707	52.738-75.400
report	638	32.160-39.339	127.720-204.315	63.530-101.098
report	639	44.075-54.213	171.825-198.219	56.848-63.785
report	640	64.681-86.771	164.115-187.624	78.552-100.575
report	641	28.154-39.526	109.383-175.641	65.351-91.754
report	642	24.917-39.056	117.796-172.325	46.370-69.740
report	643	20.824-26.075	131.472-156.333	45.390-57.340
report	644	29.929-41.669	164.608-199.848	57.357-92.562
report	645	42.208-70.027	118.027-185.562	71.010-105.045
report	646	43.396-50.719	115.009-184.038	61.177-92.675
report	647	28.879-39.716	126.289-179.100	58.685-68.859
report	648	34.729-42.947	157.106-175.729	62.793-83.848
report	649	18.428-30.049	128.553-158.342	50.577-76.239
report	650	13.097-20.239	157.306-203.031	68.615-84.832
report	651	29.161-39.549	149.979-181.698	57.518-76.975
report	652	37.917-62.047	121.952-181.201	60.097-68.741
report	653	40.310-66.555	122.956-196.344	71.635-83.138
report	654	28.814-45.979	135.102-179.058	72.681-80.980
report	655	32.428-45.332	143.872-168.311	50.692-77.567
report	656	23.641-28.740	106.703-150.408	61.053-93.709
report	657	22.204-36.105	141.442-210.206	70.204-98.158
report	658	32.312-38.470	129.553-180.035	48.580-71.566
report	659	46.981-59.319	162.599-198.689	79.704-103.991
report	660	11.242-17.982	155.053-200.774	88.408-108.589
report	661	35.873-58.300	136.920-177.345	48.976-77.321
report	662	47.574-60.529	129.945-197.400	48.354-54.829
report	663	36.657-55.075	124.671-160.486	70.785-90.610
report	664	45.033-51.714	118.939-183.061	65.023-87.229
report	665	30.484-37.208	130.200-193.353	79.037-98.797
report	666	35.618-47.920	135.462-206.396	66.620-78.091
report	667	36.528-42.079	105.686-166.043	51.354-85.377
report	668	48.045-56.987	129.269-175.710	48.961-65.708
report	669	17.446-19.621	134.420-191.326	51.726-72.459
report	670	19.433-21.563	120.314-182.003	44.664-73.837
report	671	35.347-54.765	130.030-211.625	72.041-84.485
report	672	57.883-65.508	129.965-200.382	47.909-77.391
report	673	39.651-58.389	126.067-173.616	65.915-96.568
report	674	16.684-27.696	140.149-160.081	47.089-69.189
report	675	26.932-32.042	137.442-168.663	75.722-93.154
report	676	44.179-65.449	142.165-163.063	57.588-79.722
report	677	45.376-75.250	130.506-173.626	49.370-66.040
report	678	23.448-30.844	138.157-172.588	59.327-77.615
report	679	45.074-62.239	159.184-191.606	66.501-82.112
report	680	18.017-23.876	116.338-160.241	44.014-69.554
report	681	38.092-47.270	111.809-162.038	52.787-72.719
report	682	34.925-51.172	132.733-164.208	56.862-90.867
report	683	13.179-16.697	137.355-174.294	62.401-79.419
report	684	44.608-55.822	145.005-205.410	44.721-59.466
report	685	32.060-41.196	133.887-208.730	48.462-62.717
report	686	22.118-35.493	170.754-196.792	53.265-84.125
report	687	18.332-21.197	101.003-164.358	47.762-68.453
report	688	11.348-13.091	145.062-189.712	41.489-53.599
report	689	31.927-39.536	125.471-200.010	45.204-66.854
report	690	33.658-37.484	134.847-149.891	52.918-83.567
report	691	57.970-65.056	115.700-186.023	55.779-63.410
report	692	27.362-30.863	134.349-177.794	38.277-55.768
report	693	13.109-21.137	115.042-181.037	54.677-77.653
report	694	27.440-33.042	140.648-187.703	80.375-117.337
report	695	35.856-46.788	137.709-214.107	78.601-107.158
report	696	32.529-36.961	127.158-202.983	104.495-118.920
report	697	32.862-50.941	120.895-199.303	59.398-89.896
report	698	30.757-45.666	130.654-181.142	55.440-61.885
report	699	30.862-47.024	142.756-217.941	63.951-87.446
report	700	49.053-71.799	168.566-200.160	66.514-83.460
report	701	19.611-25.048	123.405-173.475	48.019-71.004
report	702	18.194-28.517	159.401-217.852	65.913-73.967
report	703	53.058-66.930	145.116-161.572	53.606-80.900
report	704	12.788-17.794	118.913-177.139	62.957-76.606
report	705	17.775-23.773	139.006-194.875	97.308-108.429
report	706	16.386-22.412	122.667-193.400	50.573-72.440
report	707	35.428-41.677	119.584-180.959	64.727-73.449
report	708	27.542-44.931	110.604-172.632	43.694-56.305
report	709	17.285-27.521	121.941-179.090	49.904-67.479
report	710	45.414-68.125	142.342-180.477	41.885-60.484
report	711	17.050-27.111	152.850-204.770	61.688-83.165
report	712	35.502-54.580	155.928-192.824	62.735-73.759
report	713	38.318-60.178	130.358-211.516	56.293-92.397
report	714	45.617-53.242	150.282-210.003	52.695-82.678
report	715	8.485-10.636	159.110-190.243	84.916-103.533
report	716	13.131-20.639	115.010-187.652	48.756-75.891
report	717	40.119-56.932	122.881-141.045	47.943-65.433
report	718	28.028-45.531	116.862-171.815	61.169-67.740
report	719	30.598-39.813	134.605-151.729	57.756-85.975
report	720	43.201-56.947	126.189-197.454	47.452-75.869
report	721	24.671-33.373	149.110-228.240	48.059-65.435
report	722	18.597-23.694	144.099-182.778	53.471-86.863
report	723	31.794-42.840	140.293-197.734	47.977-66.487
report	724	15.453-21.519	134.301-176.075	66.933-89.086
report	725	22.564-27.024	106.230-151.363	70.254-104.630
report	726	45.422-69.785	168.575-187.644	55.485-73.724
report	727	36.393-50.513	161.710-218.349	79.946-91.281
report	728	39.045-57.258	140.154-173.684	95.544-118.920
report	729	27.366-35.611	111.118-177.399	62.449-69.741
report	730	26.193-30.645	135.039-191.413	62.383-95.072
report	731	29.429-41.894	157.239-198.943	72.204-79.940
report	732	19.303-23.591	104.967-154.699	42.284-67.092
report	733	47.820-68.758	129.479-161.244	34.172-46.688
report	734	34.109-49.006	111.813-158.191	42.357-63.567
report	735	41.610-64.194	145.008-208.814	66.214-73.222
report	736	31.324-38.910	142.272-181.135	44.390-71.910
report	737	38.795-49.765	121.092-171.195	58.805-86.119
report	738	26.911-32.678	128.215-188.604	74.849-95.683
report	739	57.250-84.235	129.034-179.014	50.869-77.127
report	740	25.862-41.479	140.664-200.005	42.589-70.072
report	741	20.952-32.834	126.317-209.168	40.620-45.762
report	742	19.456-24.184	120.953-184.543	46.393-54.859
report	743	27.682-45.805	128.263-201.970	45.505-50.773
report	744	32.789-50.547	132.605-196.372	75.011-112.663
report	745	39.012-57.210	147.415-201.500	51.056-66.540
report	746	38.900-63.911	142.527-162.875	39.253-61.957
report	747	40.894-48.205	145.224-202.655	69.613-101.008
report	748	39.063-62.615	123.226-182.486	71.201-89.419
report	749	59.511-68.917	143.653-198.530	59.170-67.831
report	750	47.267-68.309	132.855-194.261	46.240-51.759
report	751	43.956-72.135	139.590-167.082	51.163-67.568
report	752	37.340-43.946	134.544-219.189	46.363-64.922
report	753	32.805-49.913	157.095-175.194	53.829-83.617
report	754	44.926-56.580	142.518-194.687	52.494-73.396
report	755	40.064-61.293	156.176-176.654	74.989-104.215
report	756	21.100-31.904	156.288-203.863	56.022-81.241
report	757	30.515-41.823	146.138-196.939	69.456-89.279
report	758	26.128-39.554	159.937-180.273	48.306-77.348
report	759	32.308-39.367	147.167-187.551	34.548-51.193
report	760	41.932-59.229	131.061-145.476	63.615-85.093
report	761	30.619-44.374	113.021-147.344	64.033-81.080
report	762	65.266-91.645	176.827-198.669	56.513-85.161
report	763	38.687-43.171	164.708-186.480	67.444-75.683
report	764	44.581-57.594	90.435-130.529	31.388-42.148
report	765	44.412-68.794	157.422-177.177	44.468-61.985
report	766	13.893-20.262	130.902-181.248	50.884-57.984
report	767	29.062-33.662	140.700-197.451	55.613-71.020
report	768	24.458-35.892	127.535-200.143	74.594-123.191
report	769	25.120-31.205	126.846-158.799	57.378-65.717
report	770	26.780-34.212	142.790-195.613	60.083-73.385
report	771	27.698-33.152	128.965-157.130	40.910-48.137
report	772	33.454-42.124	134.896-205.642	69.754-81.988
report	773	7.667-9.750	158.976-189.745	55.482-74.205
report	774	28.560-34.280	142.809-206.102	49.754-79.208
report	775	49.021-63.389	157.161-177.609	58.084-65.273
report	776	35.729-45.286	169.560-190.373	55.480-85.898
report	777	39.898-50.664	135.953-180.719	62.862-84.662
report	778	30.874-38.116	146.817-179.130	66.763-80.279
report	779	20.019-27.271	122.607-188.455	47.616-79.187
report	780	25.497-34.895	152.053-191.699	49.729-74.266
report	781	24.951-40.809	149.237-203.989	74.146-85.751
report	782	40.745-56.345	128.309-185.061	60.595-72.695
report	783	20.338-23.180	130.964-175.961	46.958-71.334
report	784	23.371-38.377	132.929-180.509	54.548-60.670
report	785	9.470-14.402	134.974-159.727	54.523-86.314
report	786	0.817-1.057	132.145-202.504	53.144-66.376
report	787	19.943-28.118	127.167-152.946	58.141-68.822
report	788	30.996-50.584	129.261-172.728	92.718-124.871
report	789	27.603-43.041	148.289-170.866	60.057-75.015
report	790	33.326-41.831	146.517-177.894	41.802-46.840
report	791	29.799-35.992	137.130-197.036	58.586-87.630
report	792	53.332-73.403	135.010-205.945	45.965-70.452
report	793	54.236-63.947	114.616-137.558	37.191-52.758
report	794	27.523-33.079	158.505-214.708	95.143-124.501
report	795	46.112-73.055	143.315-195.407	66.540-97.581
report	796	44.050-58.118	125.911-149.231	43.296-69.951
report	797	22.672-35.360	134.474-161.116	38.748-49.951
report	798	35.724-49.722	141.947-182.799	63.948-70.870
report	799	43.157-52.314	114.965-183.361	57.398-71.904
report	800	31.187-38.384	129.926-149.311	52.406-80.694
report	801	40.109-51.904	134.737-160.289	68.907-88.270
report	802	44.582-64.651	133.032-179.945	59.834-87.953
report	803	51.288-67.454	167.268-189.750	63.415-84.948
report	804	50.511-80.952	128.974-167.780	43.947-68.886
report	805	6.427-9.922	151.926-231.864	52.330-81.353
report	806	12.861-15.416	140.940-167.287	62.787-82.670
report	807	25.666-42.522	102.428-153.979	66.477-74.012
report	808	49.782-59.649	139.719-175.929	33.912-42.333
report	809	28.156-42.919	146.392-167.950	41.219-68.109
report	810	29.747-40.236	139.729-164.050	68.924-82.202
report	811	24.671-40.968	144.580-212.210	47.196-69.213
report	812	39.410-45.510	129.212-172.387	59.782-98.696
report	813	21.002-34.542	141.975-197.355	81.184-103.896
report	814	42.739-53.534	134.038-171.798	51.141-57.023
report	815	20.840-30.117	133.011-208.353	55.582-74.726
report	816	41.535-64.058	144.779-237.975	53.794-88.048
report	817	39.452-60.899	166.318-202.072	62.438-75.828
report	818	28.966-36.275	155.851-175.483	49.440-80.423
report	819	21.941-31.467	137.528-191.226	53.237-86.381
report	820	30.853-37.292	119.811-196.165	47.957-73.721
report	821	69.209-76.917	117.651-132.175	51.949-58.245
report	822	38.286-57.128	107.199-171.126	56.901-71.972
report	823	58.200-83.387	140.098-188.403	86.786-97.263
report	824	60.879-82.375	156.953-194.730	63.107-88.207
report	825	32.673-40.618	131.770-202.791	56.655-63.757
report	826	37.210-44.134	143.140-172.549	47.767-66.874
report	827	45.728-62.921	145.523-178.592	26.755-44.534
report	828	30.220-37.618	105.553-175.424	59.631-69.869
report	829	39.566-54.540	153.567-190.721	40.998-63.251
report	830	16.827-19.561	155.844-206.505	67.388-87.029
report	831	32.744-42.856	164.684-205.391	70.295-77.814
report	832	45.698-67.951	161.891-197.118	60.313-76.116
report	833	39.210-55.699	113.755-168.714	44.638-70.009
report	834	47.608-53.741	157.386-205.614	62.011-77.332
report	835	30.390-49.738	113.935-184.708	54.966-84.535
report	836	12.264-18.468	138.459-188.375	70.622-97.958
report	837	42.344-52.641	157.377-180.638	76.049-116.541
report	838	21.089-30.640	110.090-167.804	65.043-84.737
report	839	14.323-22.858	141.271-156.721	44.398-61.416
report	840	25.433-39.773	162.755-202.500	56.165-81.565
report	841	27.419-31.777	158.138-189.066	62.468-88.802
report	842	49.983-62.307	135.381-205.524	46.116-59.551
report	843	41.587-64.319	135.099-158.033	57.371-69.210
report	844	28.231-33.481	137.663-160.999	57.420-85.914
report	845	49.064-67.962	114.538-147.278	42.213-55.307
report	846	50.090-60.227	135.240-185.204	37.070-60.282
report	847	28.818-40.694	127.955-149.358	43.059-61.808
report	848	31.394-39.719	112.696-143.197	28.669-46.609
report	849	24.600-38.820	112.534-167.629	58.967-84.406
report	850	30.420-34.218	125.538-178.048	40.363-59.782
report	851	24.403-36.971	143.697-162.698	61.160-85.767
report	852	23.250-33.886	117.188-169.307	74.601-91.627
report	853	19.935-32.792	137.243-191.200	82.065-93.925
report	854	40.006-48.888	166.285-199.230	55.355-74.964
report	855	6.820-8.511	106.441-155.952	47.921-75.316
report	856	30.906-40.730	111.333-176.963	56.831-67.288
report	857	36.979-49.754	163.964-197.280	86.303-124.880
report	858	26.827-30.757	145.676-185.551	52.312-78.153
report	859	23.353-31.529	134.132-196.593	82.597-107.271
report	860	41.600-49.939	124.224-194.757	76.847-103.739
report	861	19.881-32.170	146.131-172.003	57.023-90.100
report	862	50.638-56.896	128.412-143.767	55.479-72.125
report	863	43.970-50.899	128.815-197.456	50.355-62.277
report	864	25.253-32.250	124.994-202.222	56.010-65.349
report	865	11.451-12.770	133.678-185.610	51.920-86.111
report	866	48.314-58.483	132.464-147.830	63.986-78.097
report	867	10.628-13.872	116.369-138.245	62.928-88.418
report	868	31.316-43.025	123.799-197.490	44.717-70.702
report	869	21.285-29.868	111.635-170.597	41.564-59.905
report	870	27.632-44.896	116.383-130.233	55.145-74.951
report	871	21.210-28.963	132.023-156.990	38.201-55.571
report	872	43.818-69.689	113.785-180.901	49.465-68.159
report	873	38.897-46.998	121.780-182.460	34.142-55.129
report	874	16.124-18.315	126.027-195.340	40.099-62.265
report	875	29.379-44.313	143.320-206.660	67.523-92.918
report	876	26.986-41.149	119.613-158.533	50.154-60.433
report	877	26.762-41.072	128.439-188.968	50.536-81.779
report	878	3.348-4.429	121.106-159.106	57.507-93.327
report	879	27.757-38.331	139.215-224.513	80.919-95.835
report	880	32.550-37.425	124.371-202.464	53.195-75.247
report	881	43.796-49.841	117.851-186.383	47.320-70.675
report	882	37.406-46.683	140.828-157.106	65.828-74.936
report	883	43.639-56.929	119.997-176.111	67.454-93.065
report	884	17.629-28.979	158.728-183.097	82.448-106.820
report	885	30.115-35.793	131.750-196.542	74.776-85.515
report	886	29.549-37.498	144.856-168.689	40.804-56.968
report	887	33.076-47.044	108.566-152.681	38.542-50.783
report	888	35.561-54.520	149.748-175.964	59.592-82.471
report	889	15.647-25.118	125.599-180.117	50.597-79.577
report	890	15.869-21.931	131.493-168.542	53.149-73.316
report	891	26.570-41.374	132.176-175.919	52.621-62.079
report	892	10.842-17.431	137.143-167.152	49.158-65.682
report	893	42.474-62.629	128.334-158.647	55.096-69.239
report	894	37.315-45.750	137.794-187.882	48.359-75.177
report	895	48.436-69.179	131.855-208.729	63.028-93.896
report	896	28.251-46.700	122.775-197.501	54.856-65.436
report	897	6.552-9.735	133.774-182.537	50.780-69.522
report	898	44.046-55.219	118.571-180.188	41.296-48.952
report	899	31.547-39.095	170.061-193.188	57.717-77.308
report	900	38.700-51.242	113.731-152.332	47.454-59.952
report	901	38.719-59.818	112.607-176.546	41.114-58.814
report	902	25.282-28.282	135.744-153.659	62.428-71.788
report	903	26.249-31.989	143.746-160.861	66.927-75.454
report	904	50.123-56.231	149.193-180.465	61.609-73.022
report	905	31.062-38.221	118.220-172.839	38.383-44.727
report	906	33.593-41.740	122.772-148.792	47.546-68.660
report	907	26.323-37.990	152.245-198.413	75.773-112.217
report	908	58.118-93.924	159.619-176.679	71.588-110.812
report	909	15.836-22.385	117.733-177.277	44.572-65.818
report	910	37.314-55.940	145.528-218.318	55.534-89.926
report	911	12.171-19.955	126.464-150.720	68.142-88.339
report	912	51.308-76.270	164.989-182.677	52.207-60.766
report	913	22.642-35.405	156.518-184.439	43.641-49.927
report	914	45.140-49.975	134.834-185.504	43.101-69.846
report	915	62.469-83.627	134.866-164.049	76.407-102.747
report	916	25.255-34.384	114.808-184.988	44.592-66.559
report	917	42.298-68.237	133.540-162.760	41.087-60.848
report	918	11.932-18.206	112.671-148.601	60.388-69.622
report	919	26.735-30.624	133.847-153.241	45.926-53.368
report	920	29.510-41.709	139.996-167.164	52.290-61.989
report	921	14.577-20.825	110.212-166.227	39.278-45.893
report	922	44.349-64.683	163.061-216.552	51.539-79.435
report	923	21.344-29.367	123.932-170.452	51.751-77.928
report	924	45.048-50.141	144.075-225.350	62.271-97.986
report	925	54.614-81.567	140.446-223.096	72.406-112.078
report	926	28.033-35.052	120.983-183.563	57.808-92.388
report	927	25.266-40.066	125.270-151.394	56.318-79.987
report	928	44.634-63.785	161.799-191.186	54.202-70.897
report	929	19.922-31.163	114.823-175.746	52.870-75.546
report	930	32.202-44.611	133.592-208.912	62.655-72.847
report	931	17.336-21.958	143.647-175.980	49.637-75.593
report	932	33.219-39.926	126.488-156.053	54.367-78.538
report	933	23.220-30.246	118.321-183.363	73.734-82.280
report	934	31.100-40.970	123.361-201.081	51.364-80.932
report	935	35.216-41.782	149.880-199.507	62.368-90.736
report	936	36.956-45.552	156.198-189.983	73.203-105.900
report	937	17.371-28.430	112.542-154.112	49.277-80.391
report	938	18.609-27.028	174.199-201.867	89.075-145.967
report	939	43.561-64.329	147.871-173.126	77.242-101.018
report	940	50.690-62.592	117.090-177.804	44.795-64.156
report	941	25.800-30.801	120.823-198.993	60.824-75.478
report	942	26.778-42.788	151.159-197.878	69.195-101.526
report	943	24.449-29.717	115.947-179.249	41.347-57.952
report	944	50.349-61.987	121.268-160.240	44.761-62.825
report	945	43.626-66.262	158.529-194.347	45.406-67.497
report	946	53.155-68.460	110.802-177.822	45.373-51.437
report	947	24.922-32.649	158.992-188.024	76.821-91.063
report	948	34.017-45.790	166.388-192.384	65.324-89.410
report	949	34.017-44.140	132.996-207.001	67.924-75.644
report	950	54.143-60.342	143.308-172.632	61.930-70.413
report	951	8.530-10.885	146.280-216.826	69.684-93.280
report	952	32.905-44.450	122.835-204.104	41.548-61.894
report	953	27.430-38.295	137.889-192.461	44.791-68.038
report	954	29.131-33.138	160.254-205.388	70.335-86.267
report	955	19.056-26.142	150.673-216.002	73.429-89.180
report	956	35.645-49.123	156.895-208.121	59.084-83.948
report	957	14.572-21.712	145.729-168.680	58.110-92.984
report	958	23.623-27.183	101.102-155.185	59.321-82.961
report	959	19.759-29.699	149.072-188.485	90.129-109.111
report	960	11.733-14.374	122.007-185.853	51.125-75.678
report	961	37.283-60.242	151.139-219.243	42.747-54.361
report	962	47.906-72.119	144.871-229.183	41.850-61.834
report	963	49.004-78.828	119.295-189.378	57.399-74.066
report	964	53.954-79.361	146.013-234.940	59.470-81.114
report	965	36.336-48.606	108.824-165.291	49.559-78.779
report	966	32.733-41.869	167.506-206.636	60.684-96.986
report	967	22.268-28.379	118.063-192.367	66.753-94.365
report	968	39.052-63.598	142.778-173.208	43.905-66.669
report	969	21.195-27.778	145.735-220.470	81.737-101.742
report	970	49.380-77.459	140.259-182.966	83.575-99.519
report	971	34.944-49.858	169.827-188.729	49.306-73.023
report	972	39.319-50.727	122.788-202.521	66.608-101.841
report	973	34.317-54.417	116.810-135.572	59.748-75.668
report	974	22.653-34.744	128.005-145.318	46.863-76.837
report	975	35.555-45.808	133.910-206.374	74.426-84.405
report	976	61.105-84.299	142.707-191.564	48.836-73.502
report	977	43.495-48.439	143.548-174.069	44.997-69.504
report	978	24.304-29.394	147.952-190.773	41.277-67.290
report	979	44.711-51.034	132.599-178.304	42.717-66.623
report	980	12.269-14.917	130.645-171.020	61.431-76.411
report	981	46.306-74.974	139.912-188.019	78.284-104.068
report	982	29.572-33.018	117.213-159.324	59.230-69.810
report	983	35.318-46.654	168.549-200.141	72.379-82.368
report	984	34.271-54.478	146.535-197.449	58.521-67.788
report	985	27.005-38.488	114.394-157.204	58.076-93.000
report	986	29.324-44.888	151.520-238.757	49.198-66.885
report	987	20.496-30.618	152.702-178.577	72.141-106.712
report	988	51.214-80.199	152.299-188.138	75.960-87.426
report	989	38.832-56.670	118.045-181.139	81.695-110.741
report	990	25.094-31.585	143.336-185.810	41.742-53.208
report	991	41.202-63.803	168.337-186.313	68.585-80.775
report	992	28.296-34.618	107.300-173.808	64.112-89.125
report	993	23.372-33.513	111.113-168.450	72.072-81.699
report	994	35.963-49.996	168.682-189.118	67.184-83.613
report	995	37.652-52.788	139.905-167.366	42.998-50.845
report	996	19.833-31.967	143.422-198.121	49.481-62.427
report	997	20.442-32.574	117.952-168.764	65.979-83.257
report	998	29.647-41.397	129.597-179.120	59.809-74.381
report	999	44.080-49.418	122.313-174.176	57.743-71.985
