report	497	61.421-67.485	125.388-143.471	55.550-63.504
report	498	51.108-53.393	123.449-129.748	60.183-64.414
report	499	51.359-52.286	164.741-189.642	49.018-55.875
report	500	62.255-71.509	156.772-172.299	53.667-57.480
report	501	56.878-63.432	158.595-174.293	47.663-52.683
report	502	48.735-54.833	127.950-148.257	67.745-71.367
report	503	62.790-62.840	155.012-166.024	47.037-49.188
report	504	49.841-55.648	165.676-183.526	62.481-69.268
report	505	68.576-71.299	138.034-144.541	68.741-69.845
report	506	57.641-59.885	118.560-131.369	67.250-72.420
report	507	53.996-58.372	139.282-159.337	54.010-54.292
report	508	60.049-62.632	124.463-141.472	56.353-59.790
report	509	68.838-69.294	136.517-145.469	68.309-72.618
report	510	54.790-63.598	158.355-170.420	48.635-53.249
report	511	53.407-56.465	153.221-167.023	64.267-72.704
report	512	68.755-71.172	153.846-174.854	53.368-57.497
suspect	7	50.132	165.865	71.032
report	513	57.880-59.693	160.337-181.174	47.566-54.924
report	514	70.457-70.884	125.370-136.738	64.836-75.112
report	515	68.676-70.352	164.606-191.270	57.360-65.532
report	516	57.087-63.149	138.310-143.038	66.918-76.192
report	517	48.445-54.771	158.254-174.535	61.918-70.482
report	518	65.118-74.874	151.426-159.925	50.939-54.369
report	519	50.819-55.470	123.922-130.939	64.896-73.849
report	520	49.724-53.904	128.165-136.776	64.308-69.674
report	521	50.551-58.640	135.253-142.535	68.499-72.224
report	522	52.194-52.656	136.120-155.829	56.345-65.375
report	523	71.123-76.525	138.295-144.253	50.713-57.548
report	524	57.504-62.059	151.604-164.244	54.998-55.192
report	525	62.360-70.408	144.508-165.647	63.040-73.005
suspect	8	51.146	152.472	64.675
report	526	65.656-74.500	133.932-143.680	53.129-59.072
report	527	54.923-57.626	132.765-153.510	62.373-70.432
report	528	67.624-75.987	151.434-156.074	54.035-57.959
report	529	66.944-75.166	165.518-187.931	62.659-67.351
report	530	66.376-69.790	119.577-134.028	48.412-51.260
report	531	65.603-73.294	164.284-180.848	54.342-57.086
report	532	51.888-56.161	161.162-176.321	49.264-54.426
report	533	66.856-77.549	161.995-162.215	66.035-71.783
report	534	64.121-65.402	161.845-170.705	53.216-59.116
report	535	56.480-65.512	119.468-136.067	54.257-62.011
report	536	55.208-60.532	153.379-171.504	62.493-67.986
report	537	51.980-57.844	125.183-130.931	52.775-52.783
report	538	54.599-62.101	142.410-153.655	68.973-72.634
report	539	52.555-55.151	139.706-162.058	61.200-70.949
report	540	63.981-67.482	177.357-177.918	55.696-63.715
report	541	52.174-53.763	139.160-147.113	50.332-50.402
report	542	57.364-59.272	124.042-139.128	65.088-73.382
report	543	60.099-64.932	167.496-172.115	60.964-67.630
report	544	49.150-52.691	169.359-185.710	60.561-63.247
report	545	51.377-57.163	146.492-168.164	65.157-71.322
report	546	53.689-61.834	157.599-166.175	70.285-72.890
report	547	54.736-59.513	138.349-159.416	63.200-67.722
report	548	65.546-73.218	169.140-180.555	67.640-73.662
report	549	63.781-72.566	167.733-177.992	58.951-62.234
report	550	53.255-56.690	144.929-156.852	62.540-68.464
report	551	56.163-60.095	122.301-138.320	67.034-77.821
report	552	66.187-67.815	125.684-135.544	60.927-67.495
report	553	69.554-79.464	169.473-176.364	55.388-58.448
report	554	63.264-70.005	135.741-157.499	59.016-61.464
report	555	57.761-60.263	169.281-174.963	49.659-54.393
report	556	69.824-77.710	132.435-145.917	55.029-60.828
report	557	63.254-69.450	141.332-144.524	58.955-60.423
report	558	57.511-64.296	181.206-183.672	68.327-71.427
suspect	9	51.937	166.864	68.232
report	559	57.200-59.316	177.897-183.002	50.804-52.387
report	560	65.374-75.153	156.251-160.625	69.095-72.649
report	561	69.695-72.226	148.243-156.412	70.837-71.137
report	562	66.420-76.256	138.613-155.793	57.269-60.603
report	563	74.338-81.191	150.886-174.669	48.611-54.117
report	564	58.626-67.024	180.913-188.270	70.732-78.796
report	565	61.045-63.989	150.787-153.391	64.986-69.812
report	566	58.553-64.240	148.487-162.815	61.369-66.685
report	567	52.894-60.881	162.602-172.868	67.242-72.942
report	568	66.241-69.974	146.266-150.373	56.568-60.441
report	569	71.693-82.097	150.533-164.651	67.685-78.506
report	570	65.299-72.157	169.450-177.083	68.884-71.405
report	571	55.337-60.265	127.724-145.186	50.118-51.178
report	572	71.675-82.221	157.308-166.254	69.317-76.850
report	573	55.154-62.608	136.623-156.847	73.774-74.473
report	574	68.322-77.793	160.014-163.453	56.150-62.865
report	575	55.537-56.983	166.334-182.350	50.910-56.567
report	576	61.312-64.714	133.655-150.838	58.799-68.212
report	577	71.357-72.160	162.838-168.200	49.293-56.506
report	578	55.571-62.610	128.174-139.334	55.545-60.331
report	579	71.781-75.904	132.265-136.492	57.801-63.802
report	580	55.512-60.508	177.358-178.956	63.706-68.406
report	581	62.294-68.689	138.425-159.347	59.400-63.423
report	582	67.545-72.942	170.859-186.150	67.283-72.352
report	583	52.050-54.858	136.824-153.697	60.395-67.963
report	584	52.478-60.842	177.954-192.283	67.319-68.703
report	585	67.256-71.828	130.608-139.157	48.882-56.009
report	586	67.681-77.782	132.189-148.999	71.333-77.565
report	587	78.765-80.456	138.977-156.191	58.722-64.487
report	588	59.226-65.077	161.798-179.231	58.658-59.872
report	589	59.254-59.914	147.521-155.169	62.545-68.543
report	590	62.954-64.146	167.903-185.493	73.658-76.197
report	591	52.769-61.247	128.130-135.798	58.244-65.616
report	592	69.371-79.387	171.355-177.242	59.682-62.344
report	593	64.122-72.626	182.732-185.341	70.508-76.832
report	594	56.971-64.647	173.218-188.234	68.562-73.232
report	595	58.776-67.912	151.265-156.089	56.091-57.142
report	596	75.094-75.547	147.372-170.245	61.531-65.565
report	597	64.757-67.166	150.531-163.727	64.056-74.392
report	598	59.978-62.433	138.317-148.041	70.872-75.844
report	599	57.525-61.202	151.154-152.416	48.841-55.051
report	600	58.151-66.202	156.660-170.617	50.481-58.224
report	601	58.296-66.425	173.563-188.318	54.318-60.708
report	602	64.890-70.477	185.889-190.168	63.667-70.034
report	603	75.071-78.263	157.095-160.689	69.446-77.801
report	604	56.310-63.648	136.688-153.898	65.724-72.346
report	605	80.281-81.980	177.526-182.869	53.188-60.032
report	606	78.687-81.513	187.720-195.328	66.678-67.950
report	607	71.735-76.476	189.319-195.083	75.421-76.129
report	608	63.449-68.071	131.708-147.559	59.479-61.532
report	609	71.132-71.958	171.950-190.857	68.812-77.334
report	610	64.283-64.709	123.172-134.857	67.583-72.833
report	611	65.198-72.594	168.616-169.562	56.438-60.760
report	612	55.084-63.773	133.187-133.675	55.023-55.262
report	613	73.140-80.532	162.933-172.127	63.906-70.417
report	614	68.368-77.868	174.767-194.467	71.111-77.926
report	615	66.054-73.692	177.977-195.418	60.613-64.306
report	616	81.946-82.088	136.757-140.970	66.591-67.989
report	617	75.667-87.219	149.654-152.691	67.846-70.058
report	618	73.035-81.939	158.172-163.007	53.847-54.709
report	619	76.002-78.122	136.987-147.043	57.917-64.769
report	620	67.176-70.561	150.275-160.008	52.292-60.458
report	621	74.023-79.868	186.193-194.499	54.341-55.411
report	622	58.499-64.556	152.605-169.994	75.562-79.058
report	623	68.135-71.771	167.793-180.316	69.927-79.592
report	624	74.066-74.475	143.774-152.702	49.445-57.389
report	625	63.710-72.567	158.667-167.498	56.890-61.209
report	626	75.974-77.768	166.051-188.334	61.843-67.581
report	627	69.774-78.794	163.381-170.993	49.037-56.408
report	628	76.826-80.694	189.301-196.833	59.662-66.288
report	629	70.596-75.399	160.819-162.235	70.668-73.253
report	630	69.307-74.518	142.174-149.311	69.476-79.862
report	631	59.017-66.908	138.875-138.944	52.864-53.462
report	632	71.108-78.536	133.965-151.226	60.608-62.429
report	633	72.268-79.622	152.012-175.255	62.713-64.647
report	634	70.414-73.411	145.276-148.790	52.604-60.414
report	635	71.032-78.299	179.330-195.912	71.595-76.828
report	636	78.086-85.748	153.327-158.423	70.790-75.493
report	637	65.987-70.777	159.892-170.050	53.191-59.813
report	638	57.661-59.802	179.482-200.886	53.391-55.494
report	639	71.036-78.261	179.149-184.160	68.894-69.973
report	640	61.312-69.184	182.991-202.816	63.365-71.208
report	641	76.764-79.419	159.009-160.742	66.459-67.274
report	642	77.802-81.175	150.594-150.686	63.916-71.719
report	643	62.234-64.869	177.240-191.842	64.577-70.027
report	644	68.295-68.990	170.806-181.069	56.926-56.934
report	645	57.537-64.790	169.213-176.517	57.156-58.901
report	646	83.768-85.210	150.586-163.420	64.784-65.585
report	647	72.122-79.709	145.088-155.546	76.964-77.633
report	648	66.044-68.221	152.361-173.916	64.927-69.823
report	649	66.602-70.618	133.146-136.420	58.485-59.359
suspect	10	70.502	148.718	58.532
report	650	60.129-61.214	143.436-157.229	74.048-75.229
report	651	80.091-80.830	156.928-171.236	64.884-71.074
report	652	58.424-63.880	159.020-174.080	54.797-61.745
report	653	73.770-77.086	150.223-166.275	67.017-76.467
report	654	58.287-61.687	158.337-166.943	54.127-61.497
report	655	60.960-61.519	193.184-201.912	72.093-72.922
report	656	71.936-78.079	134.970-140.746	73.397-82.298
report	657	64.245-73.504	166.223-170.483	63.329-70.181
report	658	80.006-84.673	128.313-148.082	54.124-62.396
report	659	82.239-91.816	172.874-184.995	75.818-78.421
report	660	57.213-65.856	189.130-199.127	51.601-57.848
report	661	58.917-64.900	179.143-183.803	62.624-67.485
report	662	67.825-71.739	175.569-198.509	60.333-65.564
report	663	84.940-87.769	176.978-195.009	72.428-72.797
report	664	72.084-77.717	165.247-191.821	77.690-80.702
report	665	81.193-91.242	189.917-200.192	62.442-69.577
report	666	72.729-73.976	196.099-201.360	72.141-80.576
report	667	65.489-69.645	145.029-159.907	55.892-59.154
report	668	80.610-91.596	152.632-172.043	66.948-73.845
report	669	72.122-78.184	188.747-198.247	76.809-78.913
report	670	69.608-77.173	184.560-208.307	63.237-65.842
report	671	65.420-68.518	145.298-152.735	55.709-63.737
report	672	66.415-76.517	153.953-172.252	74.295-82.488
report	673	83.246-86.800	141.176-141.674	52.562-57.877
report	674	73.075-78.890	190.224-197.390	53.983-60.171
report	675	69.341-76.821	195.583-200.730	60.800-69.270
report	676	64.057-67.670	148.144-165.427	69.163-77.421
report	677	66.468-66.609	169.685-186.275	53.229-58.904
report	678	70.216-77.649	152.441-160.281	64.279-73.811
report	679	73.525-85.168	148.802-165.818	57.604-65.936
report	680	68.728-73.975	173.085-188.574	71.746-80.243
report	681	70.660-77.761	171.202-171.511	53.180-61.448
report	682	77.078-84.842	182.767-211.924	73.950-75.339
report	683	74.783-76.416	158.460-176.209	67.367-77.520
report	684	76.857-85.148	163.544-172.692	72.165-79.896
report	685	78.644-87.763	128.166-146.145	58.593-67.424
report	686	75.444-79.467	170.713-195.569	72.864-84.605
report	687	62.937-68.555	146.395-150.451	75.394-81.440
report	688	83.048-84.743	157.924-176.521	56.704-63.183
report	689	59.381-67.966	155.184-168.461	55.365-58.093
report	690	87.552-90.598	131.843-140.490	75.372-78.701
report	691	66.113-73.202	192.598-202.348	56.808-57.410
report	692	75.159-77.112	181.013-202.168	59.781-68.959
report	693	76.294-76.934	145.750-167.021	68.721-78.448
report	694	79.332-84.877	140.856-159.323	66.302-71.051
report	695	64.876-72.619	191.721-204.484	55.084-57.582
report	696	70.465-81.126	180.503-181.751	57.816-64.658
report	697	69.784-77.942	190.209-207.104	71.561-77.012
report	698	68.807-73.529	190.996-202.835	66.555-68.294
report	699	71.610-78.216	158.818-162.760	66.892-68.863
report	700	86.961-90.322	137.649-148.526	71.495-81.051
report	701	85.435-86.381	149.307-172.838	71.014-82.138
report	702	63.951-68.733	139.055-141.461	58.451-64.582
report	703	83.509-89.720	151.921-160.112	71.442-78.668
report	704	64.452-68.652	138.584-139.494	67.353-77.620
report	705	81.601-84.834	137.916-144.324	52.383-60.689
report	706	82.895-85.103	173.096-200.667	78.053-79.083
report	707	67.311-72.381	177.131-196.777	72.073-81.951
report	708	89.834-92.237	142.347-148.270	54.408-60.658
report	709	82.020-89.607	190.437-217.445	58.945-65.023
report	710	71.000-75.729	186.564-208.403	66.627-71.674
report	711	67.082-68.599	188.698-196.788	62.457-65.907
report	712	74.427-75.797	190.293-219.962	73.588-81.679
report	713	85.762-94.140	145.652-157.102	72.614-83.676
report	714	85.901-94.410	145.163-162.046	60.896-69.370
report	715	60.340-67.356	163.609-164.318	71.049-76.356
report	716	83.725-91.969	190.513-217.281	52.521-59.532
report	717	85.845-89.053	182.244-191.307	59.016-65.301
report	718	75.694-79.533	165.139-175.537	74.114-74.133
report	719	82.716-95.491	149.598-154.574	69.575-71.938
report	720	73.672-75.333	153.020-164.281	61.430-70.626
report	721	68.926-73.295	173.373-194.261	77.127-79.004
report	722	64.334-74.230	170.528-197.174	66.137-67.568
report	723	80.345-88.704	187.359-192.663	65.661-74.827
report	724	86.707-93.500	194.304-217.419	56.280-64.719
report	725	70.115-79.396	153.687-165.394	56.243-63.305
report	726	64.490-66.223	142.832-148.748	80.889-81.699
report	727	86.345-99.264	179.583-201.955	70.107-70.159
report	728	71.731-73.019	180.232-194.378	63.399-71.071
report	729	86.505-89.069	148.724-155.643	73.664-75.286
report	730	69.648-78.440	170.262-190.742	68.079-76.819
report	731	71.617-80.752	143.648-157.235	57.159-62.385
report	732	65.996-76.377	182.230-207.610	80.893-82.921
report	733	77.892-81.289	165.267-184.989	55.542-57.523
report	734	68.600-73.563	166.649-176.284	78.051-78.346
report	735	63.827-73.239	168.125-170.046	65.967-66.423
report	736	67.317-77.103	150.912-161.198	53.046-58.674
report	737	69.709-69.949	187.809-190.967	73.203-73.257
report	738	70.275-74.646	133.982-154.302	73.954-85.723
report	739	64.926-74.518	182.182-183.887	72.402-73.256
report	740	88.694-90.675	139.439-152.669	58.320-65.445
report	741	90.535-92.655	202.164-208.634	69.042-77.043
report	742	59.855-68.482	147.611-152.746	67.686-73.969
report	743	62.721-72.804	149.176-150.316	55.675-56.987
report	744	83.877-95.549	197.662-203.102	59.381-62.056
report	745	65.196-75.150	185.022-213.912	56.738-65.620
report	746	74.121-84.951	160.029-177.084	75.342-84.006
report	747	75.241-83.059	134.926-153.012	57.167-59.569
report	748	75.132-79.231	161.782-165.214	70.481-77.031
report	749	71.274-72.973	132.679-150.684	59.362-67.906
report	750	64.321-72.567	192.234-211.930	74.851-85.553
report	751	75.377-75.649	153.593-170.505	80.781-82.920
report	752	85.121-93.646	173.430-174.534	76.022-76.939
report	753	60.355-68.705	190.649-221.025	76.576-81.269
suspect	11	72.108	193.718	62.799
report	754	76.707-78.757	182.952-209.799	66.254-68.367
report	755	67.667-73.506	196.366-208.837	53.437-61.894
report	756	61.595-67.463	155.253-166.757	67.269-75.060
report	757	82.526-89.208	162.579-167.688	72.799-82.243
report	758	76.551-77.492	166.171-189.805	60.041-61.111
report	759	71.152-71.634	164.065-173.601	60.912-62.451
report	760	83.572-93.493	179.228-206.349	56.776-65.242
report	761	85.658-92.387	137.898-144.286	64.151-72.913
report	762	63.200-68.555	194.239-213.509	63.534-68.828
report	763	66.427-69.129	150.635-157.300	59.734-62.085
report	764	90.403-103.851	154.507-161.166	66.184-69.284
report	765	84.478-87.257	198.364-219.430	72.659-79.695
report	766	75.751-80.762	136.979-153.121	59.011-68.320
report	767	73.295-81.818	174.796-187.517	61.410-62.625
report	768	85.695-96.830	200.445-203.603	58.055-58.862
report	769	91.124-95.158	159.520-175.998	69.427-78.816
report	770	65.809-66.779	164.283-166.513	64.385-73.515
report	771	85.596-93.115	172.583-194.910	65.125-73.579
report	772	87.203-87.671	157.858-163.915	77.991-88.061
report	773	77.899-89.325	203.713-216.933	72.035-77.166
report	774	85.380-90.340	183.248-200.670	55.289-58.892
report	775	63.484-72.325	202.525-209.214	66.433-67.550
report	776	75.765-86.489	160.942-170.842	70.502-73.906
report	777	80.037-84.468	174.505-194.386	61.669-68.075
report	778	97.355-99.457	157.638-176.017	78.311-89.316
report	779	71.562-78.208	187.564-203.359	63.895-66.142
report	780	65.117-73.623	189.662-194.366	76.264-82.543
report	781	80.934-83.369	139.724-160.994	60.424-68.465
report	782	66.300-68.424	153.832-167.088	70.634-72.978
report	783	67.628-75.547	192.873-215.122	64.537-72.970
report	784	93.392-104.816	166.766-177.231	66.124-71.665
report	785	74.873-83.989	198.268-204.575	56.250-57.944
report	786	85.044-87.811	171.585-181.277	55.517-61.626
report	787	89.433-94.471	159.930-161.121	66.895-67.300
report	788	79.436-92.147	156.827-176.769	83.430-84.642
report	789	62.545-71.926	158.255-182.532	77.661-85.474
report	790	83.499-96.238	170.735-182.006	65.903-72.932
report	791	78.591-87.098	154.585-174.333	71.661-77.622
report	792	77.542-79.655	144.310-158.123	63.166-69.744
report	793	87.039-91.648	205.438-207.784	74.394-84.343
report	794	87.478-88.773	180.048-199.545	59.689-59.974
report	795	72.617-75.047	170.643-183.165	69.035-73.235
report	796	84.984-98.453	189.409-204.673	60.118-62.796
report	797	92.923-96.839	179.624-186.474	79.166-87.084
report	798	71.585-82.476	174.262-198.075	67.017-75.772
report	799	87.563-90.265	164.355-188.788	58.829-59.927
report	800	94.152-102.157	189.928-209.037	74.761-82.630
report	801	66.166-69.738	163.056-176.434	71.526-71.685
report	802	85.641-98.538	203.236-212.151	75.321-81.181
report	803	77.578-79.381	213.112-218.411	60.180-67.095
report	804	71.875-82.021	173.310-189.393	65.587-65.676
report	805	96.915-98.970	134.504-154.634	66.718-71.582
report	806	75.851-87.575	177.007-182.163	64.753-70.513
report	807	95.869-99.542	167.065-168.162	74.104-75.434
report	808	92.137-100.464	150.763-151.208	81.038-85.233
report	809	76.855-78.964	146.205-167.643	61.115-61.278
report	810	71.256-77.966	159.621-169.600	75.440-84.979
report	811	84.548-97.394	180.229-202.130	69.352-71.270
report	812	72.701-75.157	185.936-191.794	60.007-62.088
report	813	83.157-92.424	187.354-192.147	63.701-69.271
report	814	73.378-75.316	150.658-153.832	71.241-80.691
report	815	87.858-94.594	171.752-192.203	77.753-87.883
report	816	87.201-92.406	206.595-220.074	79.947-90.877
report	817	69.668-73.463	148.291-154.391	70.000-81.031
report	818	89.828-102.187	175.808-190.304	83.259-83.972
report	819	99.966-101.088	190.591-192.818	77.331-82.655
report	820	93.598-108.300	198.229-206.354	61.540-69.197
report	821	66.106-72.610	150.862-163.469	61.589-70.306
report	822	79.375-84.925	202.235-217.357	69.664-73.675
report	823	78.241-88.740	167.781-192.146	63.278-68.469
report	824	75.689-78.526	211.339-211.516	65.184-70.136
report	825	89.010-93.707	185.580-191.462	60.292-61.629
report	826	85.563-91.398	190.881-214.775	63.078-66.831
report	827	98.839-101.900	191.542-197.297	80.671-88.200
report	828	65.500-75.460	182.672-186.998	84.648-87.413
report	829	85.414-95.711	172.591-177.592	83.448-87.300
report	830	79.482-81.323	166.063-168.679	75.996-86.393
report	831	69.497-78.625	163.990-188.850	66.078-74.098
report	832	100.577-104.635	207.784-211.136	72.133-83.815
report	833	92.356-99.016	143.493-157.850	84.558-86.582
report	834	96.125-111.618	200.568-201.976	79.848-81.623
report	835	86.167-98.792	179.281-204.961	80.953-87.467
report	836	85.686-87.617	186.166-193.789	57.420-64.691
report	837	82.598-95.535	158.889-164.246	85.712-86.972
report	838	77.092-82.118	171.107-191.698	65.009-73.378
report	839	87.162-98.841	209.470-227.003	82.125-85.130
report	840	98.958-109.215	162.876-164.637	59.537-65.757
report	841	83.344-86.949	210.289-228.545	83.568-86.117
report	842	82.532-93.795	151.227-174.477	83.555-88.262
report	843	95.603-109.984	175.410-180.100	74.503-86.287
report	844	80.942-89.969	164.539-178.044	59.055-63.560
report	845	68.202-72.970	193.756-206.519	82.282-87.426
report	846	94.822-101.732	189.768-196.208	58.823-64.419
report	847	70.693-78.641	220.018-220.917	77.087-82.432
report	848	95.722-97.195	156.175-164.220	79.461-85.253
report	849	70.807-78.784	150.122-157.323	67.163-70.981
report	850	76.725-82.038	164.904-191.517	63.703-71.426
report	851	76.067-87.382	180.740-198.391	65.843-74.172
report	852	92.523-92.742	154.364-166.364	77.343-82.043
report	853	97.811-108.563	210.494-227.819	74.839-76.189
report	854	100.042-103.741	194.415-224.885	82.248-86.050
report	855	69.230-78.687	196.867-207.055	65.179-70.880
report	856	74.637-84.461	202.999-228.930	79.412-92.251
report	857	95.966-106.013	182.400-185.347	82.253-91.810
report	858	85.898-95.574	151.481-169.585	64.287-73.219
report	859	91.523-106.328	201.291-228.359	76.052-81.472
report	860	90.462-100.603	154.720-176.155	61.198-66.673
report	861	77.112-81.924	200.450-223.895	69.473-75.123
report	862	86.149-87.657	193.066-220.159	83.685-90.103
report	863	97.424-107.996	165.731-171.296	56.448-64.210
report	864	76.631-85.883	171.267-194.135	81.994-85.995
report	865	67.126-77.587	195.815-206.741	76.185-80.944
report	866	93.356-101.505	145.133-157.909	71.191-81.526
report	867	85.432-89.930	207.104-230.232	58.332-65.135
report	868	78.707-89.261	198.005-222.956	75.566-80.259
report	869	79.030-79.674	177.469-195.575	79.036-84.838
report	870	79.939-82.423	210.698-222.592	80.212-84.340
report	871	83.371-88.073	203.818-231.073	67.570-77.209
report	872	87.839-88.872	194.784-223.357	60.930-66.298
report	873	74.452-84.324	177.368-197.891	70.019-70.549
report	874	96.558-104.481	208.335-238.678	69.183-74.234
report	875	96.442-110.798	198.830-215.351	71.059-74.861
report	876	97.814-100.095	178.390-184.268	62.955-63.360
report	877	76.824-83.726	213.330-225.142	63.040-67.300
report	878	86.838-94.517	210.139-215.327	85.536-93.658
report	879	100.580-101.095	149.171-166.901	61.456-67.961
report	880	77.326-77.590	187.447-210.397	67.639-73.566
report	881	101.837-105.056	158.665-178.432	73.273-80.149
report	882	98.853-111.971	194.050-221.566	73.316-78.710
report	883	80.817-85.448	152.752-161.863	84.368-93.922
report	884	99.362-105.803	152.808-168.997	80.106-83.591
report	885	79.452-83.648	151.388-158.674	82.431-84.870
report	886	87.490-100.286	198.902-229.393	57.421-66.507
report	887	100.187-113.397	183.726-205.304	72.986-79.726
report	888	82.126-92.639	163.190-174.409	70.104-73.784
report	889	80.555-86.782	215.036-225.849	69.700-73.115
report	890	71.759-79.837	192.807-197.213	85.251-86.059
report	891	79.304-86.994	186.848-193.709	81.459-82.216
report	892	102.807-111.104	170.418-179.653	80.637-84.292
report	893	71.794-82.662	223.414-228.203	60.152-63.992
report	894	72.840-75.686	164.006-190.068	75.884-85.931
report	895	90.748-96.681	160.422-176.237	62.242-63.963
report	896	92.857-106.060	150.137-163.920	64.780-68.373
report	897	72.383-74.604	160.803-175.712	73.843-83.755
report	898	97.698-102.442	151.425-168.453	75.861-82.150
report	899	89.693-94.290	193.539-218.904	74.233-77.005
report	900	89.537-100.591	199.654-208.693	84.648-88.946
report	901	104.021-106.271	189.383-215.229	78.133-80.667
report	902	81.674-83.125	179.606-197.597	87.019-95.308
report	903	73.631-77.309	207.895-208.974	60.115-67.306
report	904	81.296-93.252	177.967-201.436	68.790-76.248
report	905	102.453-102.704	174.806-182.707	72.897-74.357
report	906	94.748-103.653	149.179-158.163	60.131-67.692
report	907	75.134-76.040	147.711-166.654	66.662-75.085
report	908	80.624-83.303	194.764-212.843	81.369-83.200
report	909	77.924-82.717	186.695-215.771	83.171-86.231
report	910	100.028-114.878	203.000-222.535	67.789-69.382
report	911	110.372-110.658	149.265-159.899	76.325-80.502
report	912	75.901-79.950	189.265-190.586	70.338-70.612
report	913	97.943-112.310	209.007-225.130	58.766-66.337
suspect	12	95.080	181.153	80.708
report	914	104.557-116.908	207.721-218.316	69.508-71.563
report	915	96.403-96.918	164.975-172.287	70.712-81.398
report	916	81.149-92.551	210.026-222.724	60.569-69.692
report	917	101.785-114.509	167.992-170.803	84.060-95.695
report	918	108.140-108.851	169.387-170.850	72.327-77.061
report	919	77.710-86.785	179.177-181.607	81.642-91.606
report	920	90.223-101.487	187.705-214.444	66.423-72.550
report	921	100.431-102.492	174.459-195.842	84.048-94.396
report	922	72.274-78.527	195.726-203.126	84.681-94.584
report	923	99.129-111.382	202.140-214.720	72.633-75.586
report	924	80.345-90.858	192.066-219.485	72.052-76.987
report	925	102.528-115.074	195.674-223.660	86.428-94.586
report	926	100.279-104.061	201.070-213.931	83.092-89.988
report	927	96.860-99.268	177.122-200.400	67.394-76.457
report	928	101.112-102.656	210.329-219.120	76.386-77.630
report	929	83.194-88.296	216.017-226.249	74.759-84.616
report	930	76.135-87.749	216.010-236.167	60.058-69.653
report	931	100.973-101.364	206.831-208.706	78.374-90.049
report	932	89.612-95.849	211.854-228.481	84.258-91.408
report	933	106.353-112.540	180.520-196.867	85.701-97.059
report	934	98.094-107.488	215.896-229.663	70.908-79.261
report	935	109.723-116.931	153.772-166.325	80.976-83.537
report	936	89.782-89.900	195.040-204.824	75.936-87.638
suspect	13	90.703	188.805	64.993
report	937	111.133-116.116	156.288-168.969	86.898-88.736
report	938	79.903-90.701	185.462-214.448	83.082-95.427
report	939	104.396-119.733	209.818-215.569	79.526-85.210
report	940	88.974-97.645	196.227-211.850	77.453-89.850
report	941	77.734-88.859	187.708-207.979	89.008-95.714
report	942	92.255-106.389	206.624-240.060	79.597-79.820
report	943	82.202-85.467	215.328-243.322	64.684-73.356
report	944	82.568-91.002	169.671-177.175	81.645-82.827
report	945	96.618-101.860	152.359-167.498	62.814-69.565
report	946	95.813-99.409	198.806-201.007	89.205-95.798
report	947	103.691-109.304	201.819-218.981	64.845-73.598
report	948	82.158-83.404	196.673-219.400	70.626-81.670
report	949	108.534-116.425	206.221-230.778	77.677-84.736
report	950	106.517-109.230	204.233-222.961	78.198-80.775
report	951	93.841-98.464	163.215-172.625	65.551-75.873
report	952	78.316-88.879	164.813-167.327	75.867-84.650
report	953	87.151-99.878	185.960-199.563	62.511-64.855
report	954	102.126-111.210	167.006-178.030	64.353-71.010
report	955	106.651-112.517	177.047-181.519	69.446-78.150
report	956	99.819-115.739	177.657-187.962	84.370-88.136
report	957	78.949-84.303	165.710-166.284	87.964-90.216
report	958	91.194-96.925	208.344-230.989	73.780-81.402
report	959	104.053-115.682	200.064-227.693	71.042-71.361
report	960	77.764-79.377	226.575-233.745	82.958-86.568
report	961	85.996-86.216	210.527-231.645	71.131-82.328
report	962	88.717-102.581	171.141-187.946	74.212-84.617
report	963	98.193-105.699	214.924-218.392	66.003-74.849
report	964	103.260-104.771	191.389-206.290	63.866-73.510
report	965	93.062-105.881	204.149-204.154	78.731-91.140
report	966	83.903-96.619	158.744-183.247	79.548-83.231
report	967	108.759-118.358	220.154-232.905	87.341-94.320
report	968	104.945-117.990	184.357-191.571	81.840-93.748
report	969	92.572-94.687	176.160-198.484	70.929-81.117
report	970	108.111-119.047	191.539-219.520	74.039-85.857
report	971	79.069-84.441	179.946-192.640	65.714-69.890
report	972	89.946-96.280	159.650-163.800	66.882-71.632
report	973	102.464-118.567	159.977-161.978	86.671-98.424
report	974	83.186-87.919	185.279-194.405	86.945-89.531
report	975	94.868-102.429	184.730-211.397	83.198-91.287
report	976	86.515-98.059	193.117-206.283	72.208-82.869
report	977	91.601-94.225	208.644-228.508	69.061-77.030
report	978	108.352-120.792	226.575-242.305	71.821-75.687
report	979	82.871-94.061	164.914-167.799	60.821-69.997
report	980	112.695-119.784	223.707-234.334	75.738-79.880
report	981	100.704-108.097	207.514-208.185	88.289-101.489
report	982	116.817-118.000	193.221-197.139	70.227-77.566
report	983	113.795-119.086	224.168-233.126	75.564-82.682
report	984	87.932-92.984	197.530-201.095	85.349-85.702
report	985	106.458-122.855	162.126-171.250	86.912-94.047
report	986	102.443-116.687	206.912-238.160	66.800-76.308
report	987	102.234-108.444	197.056-223.169	80.589-91.123
report	988	111.060-111.076	189.739-218.098	65.547-75.971
report	989	115.156-121.786	153.260-172.475	85.324-89.943
report	990	97.181-110.732	168.543-171.832	78.480-81.565
report	991	80.113-93.067	200.051-229.299	83.992-84.681
